,division_number,division_header,title_number,title_header,subtitle,part,section_number,section_header,text
14461,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(6) (6) Authorization of appropriations There is authorized to be appropriated to carry out the program $20,000,000 for each of fiscal years 2022 through 2026.."
14462,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(c) (c) Competitive grant pilot program Section 1459A of the Safe Drinking Water Act ( 42 U.S.C. 300j–19a ) (as amended by subsection (b)) is amended by adding at the end the following: (n) (n) State competitive grants for underserved communities (1) (1) In general In addition to amounts authorized to be appropriated under subsection (k), there is authorized to be appropriated to carry out subsections (a) through (j) $50,000,000 for each of fiscal years 2022 through 2026 in accordance with paragraph (2). (2) (2) Competitive grants (A) (A) In general Notwithstanding any other provision of this section, the Administrator shall distribute amounts made available under paragraph (1) to States through a competitive grant program. (B) (B) Applications To seek a grant under the competitive grant program under subparagraph (A), a State shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require. (C) (C) Criteria In selecting recipients of grants under the competitive grant program under subparagraph (A), the Administrator shall establish criteria that give priority to States with a high proportion of underserved communities that meet the condition described in subsection (a)(2)(A). (3) (3) Report Not later than 2 years after the date of enactment of this subsection, the Administrator shall submit to Congress a report that describes the implementation of the competitive grant program under paragraph (2)(A), which shall include a description of the use and deployment of amounts made available under the competitive grant program. (4) (4) Savings provision Nothing in this paragraph affects the distribution of amounts made available under subsection (k), including any methods used by the Administrator for distribution of amounts made available under that subsection as in effect on the day before the date of enactment of this subsection. .."
14463,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(n) (n) State competitive grants for underserved communities (1) (1) In general In addition to amounts authorized to be appropriated under subsection (k), there is authorized to be appropriated to carry out subsections (a) through (j) $50,000,000 for each of fiscal years 2022 through 2026 in accordance with paragraph (2). (2) (2) Competitive grants (A) (A) In general Notwithstanding any other provision of this section, the Administrator shall distribute amounts made available under paragraph (1) to States through a competitive grant program. (B) (B) Applications To seek a grant under the competitive grant program under subparagraph (A), a State shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require. (C) (C) Criteria In selecting recipients of grants under the competitive grant program under subparagraph (A), the Administrator shall establish criteria that give priority to States with a high proportion of underserved communities that meet the condition described in subsection (a)(2)(A). (3) (3) Report Not later than 2 years after the date of enactment of this subsection, the Administrator shall submit to Congress a report that describes the implementation of the competitive grant program under paragraph (2)(A), which shall include a description of the use and deployment of amounts made available under the competitive grant program. (4) (4) Savings provision Nothing in this paragraph affects the distribution of amounts made available under subsection (k), including any methods used by the Administrator for distribution of amounts made available under that subsection as in effect on the day before the date of enactment of this subsection.."
14464,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(1) (1) In general In addition to amounts authorized to be appropriated under subsection (k), there is authorized to be appropriated to carry out subsections (a) through (j) $50,000,000 for each of fiscal years 2022 through 2026 in accordance with paragraph (2).."
14465,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(2) (2) Competitive grants (A) (A) In general Notwithstanding any other provision of this section, the Administrator shall distribute amounts made available under paragraph (1) to States through a competitive grant program. (B) (B) Applications To seek a grant under the competitive grant program under subparagraph (A), a State shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require. (C) (C) Criteria In selecting recipients of grants under the competitive grant program under subparagraph (A), the Administrator shall establish criteria that give priority to States with a high proportion of underserved communities that meet the condition described in subsection (a)(2)(A).."
14466,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(A) (A) In general Notwithstanding any other provision of this section, the Administrator shall distribute amounts made available under paragraph (1) to States through a competitive grant program.."
14467,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(B) (B) Applications To seek a grant under the competitive grant program under subparagraph (A), a State shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require.."
14468,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(C) (C) Criteria In selecting recipients of grants under the competitive grant program under subparagraph (A), the Administrator shall establish criteria that give priority to States with a high proportion of underserved communities that meet the condition described in subsection (a)(2)(A).."
14469,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(3) (3) Report Not later than 2 years after the date of enactment of this subsection, the Administrator shall submit to Congress a report that describes the implementation of the competitive grant program under paragraph (2)(A), which shall include a description of the use and deployment of amounts made available under the competitive grant program.."
14470,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50104.,Assistance for small and disadvantaged communities,"(4) (4) Savings provision Nothing in this paragraph affects the distribution of amounts made available under subsection (k), including any methods used by the Administrator for distribution of amounts made available under that subsection as in effect on the day before the date of enactment of this subsection.."
14471,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(1) (1) in subsection (a)— (A) (A) in paragraph (1), by striking subparagraph (D) and inserting the following: (D) (D) a qualified nonprofit organization with experience in lead reduction, as determined by the Administrator; and ; (B) (B) in paragraph (2)(A)— (i) (i) in clause (i), by striking publicly owned ; and (ii) (ii) by striking clause (iii) and inserting the following: (iii) (iii) providing assistance to eligible entities to replace lead service lines, with priority for disadvantaged communities based on the affordability criteria established by the applicable State under section 1452(d)(3), low-income homeowners, and landlords or property owners providing housing to low-income renters. ; and (C) (C) in paragraph (3), by striking an individual provided ;."
14472,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(A) (A) in paragraph (1), by striking subparagraph (D) and inserting the following: (D) (D) a qualified nonprofit organization with experience in lead reduction, as determined by the Administrator; and ;."
14473,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(D) (D) a qualified nonprofit organization with experience in lead reduction, as determined by the Administrator; and."
14474,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(B) (B) in paragraph (2)(A)— (i) (i) in clause (i), by striking publicly owned ; and (ii) (ii) by striking clause (iii) and inserting the following: (iii) (iii) providing assistance to eligible entities to replace lead service lines, with priority for disadvantaged communities based on the affordability criteria established by the applicable State under section 1452(d)(3), low-income homeowners, and landlords or property owners providing housing to low-income renters. ; and."
14475,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(i) (i) in clause (i), by striking publicly owned ; and."
14476,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(ii) (ii) by striking clause (iii) and inserting the following: (iii) (iii) providing assistance to eligible entities to replace lead service lines, with priority for disadvantaged communities based on the affordability criteria established by the applicable State under section 1452(d)(3), low-income homeowners, and landlords or property owners providing housing to low-income renters. ; and."
14477,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(iii) (iii) providing assistance to eligible entities to replace lead service lines, with priority for disadvantaged communities based on the affordability criteria established by the applicable State under section 1452(d)(3), low-income homeowners, and landlords or property owners providing housing to low-income renters.."
14478,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(C) (C) in paragraph (3), by striking an individual provided ;."
14479,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(2) (2) in subsection (b)— (A) (A) in paragraph (5)— (i) (i) in subparagraph (A), by striking to provide assistance and all that follows through the period at the end and inserting to replace lead service lines, with first priority given to assisting disadvantaged communities based on the affordability criteria established by the applicable State under section 1452(d)(3), low-income homeowners, and landlords or property owners providing housing to low-income renters. ; and (ii) (ii) in subparagraph (B), by striking line and inserting lines ; and (B) (B) in paragraph (6)— (i) (i) in subparagraph (A), by striking any publicly owned portion of ; (ii) (ii) in subparagraph (C), in the matter preceding clause (i)— (I) (I) by striking may and inserting shall ; (II) (II) by inserting and may, for other homeowners, after low-income homeowner, ; and (III) (III) by striking a cost that and all that follows through the semicolon at the end of clause (ii) and inserting no cost to the homeowner; ; (iii) (iii) in subparagraph (D), by striking and at the end; (iv) (iv) in subparagraph (E), by striking other options and all that follows through the period at the end and inserting feasible alternatives for reducing the concentration of lead in drinking water, such as corrosion control; and ; and (v) (v) by adding at the end the following: (F) (F) shall notify the State of any planned replacement of lead service lines under this program and coordinate, where practicable, with other relevant infrastructure projects. ;."
14480,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(A) (A) in paragraph (5)— (i) (i) in subparagraph (A), by striking to provide assistance and all that follows through the period at the end and inserting to replace lead service lines, with first priority given to assisting disadvantaged communities based on the affordability criteria established by the applicable State under section 1452(d)(3), low-income homeowners, and landlords or property owners providing housing to low-income renters. ; and (ii) (ii) in subparagraph (B), by striking line and inserting lines ; and."
14481,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(i) (i) in subparagraph (A), by striking to provide assistance and all that follows through the period at the end and inserting to replace lead service lines, with first priority given to assisting disadvantaged communities based on the affordability criteria established by the applicable State under section 1452(d)(3), low-income homeowners, and landlords or property owners providing housing to low-income renters. ; and."
14482,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(ii) (ii) in subparagraph (B), by striking line and inserting lines ; and."
14483,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(B) (B) in paragraph (6)— (i) (i) in subparagraph (A), by striking any publicly owned portion of ; (ii) (ii) in subparagraph (C), in the matter preceding clause (i)— (I) (I) by striking may and inserting shall ; (II) (II) by inserting and may, for other homeowners, after low-income homeowner, ; and (III) (III) by striking a cost that and all that follows through the semicolon at the end of clause (ii) and inserting no cost to the homeowner; ; (iii) (iii) in subparagraph (D), by striking and at the end; (iv) (iv) in subparagraph (E), by striking other options and all that follows through the period at the end and inserting feasible alternatives for reducing the concentration of lead in drinking water, such as corrosion control; and ; and (v) (v) by adding at the end the following: (F) (F) shall notify the State of any planned replacement of lead service lines under this program and coordinate, where practicable, with other relevant infrastructure projects. ;."
14484,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(i) (i) in subparagraph (A), by striking any publicly owned portion of ;."
14485,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(ii) (ii) in subparagraph (C), in the matter preceding clause (i)— (I) (I) by striking may and inserting shall ; (II) (II) by inserting and may, for other homeowners, after low-income homeowner, ; and (III) (III) by striking a cost that and all that follows through the semicolon at the end of clause (ii) and inserting no cost to the homeowner; ;."
14486,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(I) (I) by striking may and inserting shall ;.
14487,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(II) (II) by inserting and may, for other homeowners, after low-income homeowner, ; and."
14488,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(III) (III) by striking a cost that and all that follows through the semicolon at the end of clause (ii) and inserting no cost to the homeowner; ;.
14489,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(iii) (iii) in subparagraph (D), by striking and at the end;."
14490,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(iv) (iv) in subparagraph (E), by striking other options and all that follows through the period at the end and inserting feasible alternatives for reducing the concentration of lead in drinking water, such as corrosion control; and ; and."
14491,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(v) (v) by adding at the end the following: (F) (F) shall notify the State of any planned replacement of lead service lines under this program and coordinate, where practicable, with other relevant infrastructure projects. ;."
14492,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(F) (F) shall notify the State of any planned replacement of lead service lines under this program and coordinate, where practicable, with other relevant infrastructure projects.."
14493,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(3) (3) in subsection (d)— (A) (A) by inserting (except for subsection (d)) after this section ; and (B) (B) by striking $60,000,000 for each of fiscal years 2017 through 2021 and inserting $100,000,000 for each of fiscal years 2022 through 2026 ;."
14494,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(A) (A) by inserting (except for subsection (d)) after this section ; and.
14495,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(B) (B) by striking $60,000,000 for each of fiscal years 2017 through 2021 and inserting $100,000,000 for each of fiscal years 2022 through 2026 ;."
14496,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(4) (4) by redesignating subsections (d) and (e) as subsections (e) and (f), respectively; and."
14497,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(5) (5) by inserting after subsection (c) the following: (d) (d) Lead inventorying utilization grant pilot program (1) (1) Definitions In this subsection: (A) (A) Eligible entity The term eligible entity means a municipality that is served by a community water system or a nontransient noncommunity water system in which not less than 30 percent of the service lines are known, or suspected, to contain lead, based on available data, information, or resources, including existing lead inventorying. (B) (B) Pilot program The term pilot program means the pilot program established under paragraph (2). (2) (2) Establishment The Administrator shall establish a pilot program under which the Administrator shall provide grants to eligible entities to carry out lead reduction projects that are demonstrated to exist or are suspected to exist, based on available data, information, or resources, including existing lead inventorying of those eligible entities. (3) (3) Selection (A) (A) Application To be eligible to receive a grant under the pilot program, an eligible entity shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require. (B) (B) Prioritization In selecting recipients under the pilot program, the Administrator shall give priority to— (i) (i) an eligible entity that meets the affordability criteria of the applicable State established under section 1452(d)(3); and (ii) (ii) an eligible entity that is located in an area other than a State that has established affordability criteria under section 1452(d)(3). (4) (4) Report Not later 2 years after the Administrator first awards a grant under the pilot program, the Administrator shall submit to the Committee on Environment and Public Works of the Senate and the Committee on Energy and Commerce of the House of Representatives a report describing— (A) (A) the recipients of grants under the pilot program; (B) (B) the existing lead inventorying that was available to recipients of grants under the pilot program; and (C) (C) how useful and accurate the lead inventorying described in subparagraph (B) was in locating lead service lines of the eligible entity. (5) (5) Authorization of appropriations There is authorized to be appropriated to carry out the pilot program $10,000,000, to remain available until expended. .."
14498,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(d) (d) Lead inventorying utilization grant pilot program (1) (1) Definitions In this subsection: (A) (A) Eligible entity The term eligible entity means a municipality that is served by a community water system or a nontransient noncommunity water system in which not less than 30 percent of the service lines are known, or suspected, to contain lead, based on available data, information, or resources, including existing lead inventorying. (B) (B) Pilot program The term pilot program means the pilot program established under paragraph (2). (2) (2) Establishment The Administrator shall establish a pilot program under which the Administrator shall provide grants to eligible entities to carry out lead reduction projects that are demonstrated to exist or are suspected to exist, based on available data, information, or resources, including existing lead inventorying of those eligible entities. (3) (3) Selection (A) (A) Application To be eligible to receive a grant under the pilot program, an eligible entity shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require. (B) (B) Prioritization In selecting recipients under the pilot program, the Administrator shall give priority to— (i) (i) an eligible entity that meets the affordability criteria of the applicable State established under section 1452(d)(3); and (ii) (ii) an eligible entity that is located in an area other than a State that has established affordability criteria under section 1452(d)(3). (4) (4) Report Not later 2 years after the Administrator first awards a grant under the pilot program, the Administrator shall submit to the Committee on Environment and Public Works of the Senate and the Committee on Energy and Commerce of the House of Representatives a report describing— (A) (A) the recipients of grants under the pilot program; (B) (B) the existing lead inventorying that was available to recipients of grants under the pilot program; and (C) (C) how useful and accurate the lead inventorying described in subparagraph (B) was in locating lead service lines of the eligible entity. (5) (5) Authorization of appropriations There is authorized to be appropriated to carry out the pilot program $10,000,000, to remain available until expended.."
14499,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(1) (1) Definitions In this subsection: (A) (A) Eligible entity The term eligible entity means a municipality that is served by a community water system or a nontransient noncommunity water system in which not less than 30 percent of the service lines are known, or suspected, to contain lead, based on available data, information, or resources, including existing lead inventorying. (B) (B) Pilot program The term pilot program means the pilot program established under paragraph (2).."
14500,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(A) (A) Eligible entity The term eligible entity means a municipality that is served by a community water system or a nontransient noncommunity water system in which not less than 30 percent of the service lines are known, or suspected, to contain lead, based on available data, information, or resources, including existing lead inventorying.."
14501,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(B) (B) Pilot program The term pilot program means the pilot program established under paragraph (2)..
14502,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(2) (2) Establishment The Administrator shall establish a pilot program under which the Administrator shall provide grants to eligible entities to carry out lead reduction projects that are demonstrated to exist or are suspected to exist, based on available data, information, or resources, including existing lead inventorying of those eligible entities.."
14503,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(3) (3) Selection (A) (A) Application To be eligible to receive a grant under the pilot program, an eligible entity shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require. (B) (B) Prioritization In selecting recipients under the pilot program, the Administrator shall give priority to— (i) (i) an eligible entity that meets the affordability criteria of the applicable State established under section 1452(d)(3); and (ii) (ii) an eligible entity that is located in an area other than a State that has established affordability criteria under section 1452(d)(3).."
14504,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(A) (A) Application To be eligible to receive a grant under the pilot program, an eligible entity shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require.."
14505,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(B) (B) Prioritization In selecting recipients under the pilot program, the Administrator shall give priority to— (i) (i) an eligible entity that meets the affordability criteria of the applicable State established under section 1452(d)(3); and (ii) (ii) an eligible entity that is located in an area other than a State that has established affordability criteria under section 1452(d)(3).."
14506,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(i) (i) an eligible entity that meets the affordability criteria of the applicable State established under section 1452(d)(3); and.
14507,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(ii) (ii) an eligible entity that is located in an area other than a State that has established affordability criteria under section 1452(d)(3)..
14508,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(4) (4) Report Not later 2 years after the Administrator first awards a grant under the pilot program, the Administrator shall submit to the Committee on Environment and Public Works of the Senate and the Committee on Energy and Commerce of the House of Representatives a report describing— (A) (A) the recipients of grants under the pilot program; (B) (B) the existing lead inventorying that was available to recipients of grants under the pilot program; and (C) (C) how useful and accurate the lead inventorying described in subparagraph (B) was in locating lead service lines of the eligible entity.."
14509,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(A) (A) the recipients of grants under the pilot program;.
14510,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(B) (B) the existing lead inventorying that was available to recipients of grants under the pilot program; and.
14511,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,(C) (C) how useful and accurate the lead inventorying described in subparagraph (B) was in locating lead service lines of the eligible entity..
14512,E,Drinking water and wastewater infrastructure,I,Drinking water,,,50105.,Reducing lead in drinking water,"(5) (5) Authorization of appropriations There is authorized to be appropriated to carry out the pilot program $10,000,000, to remain available until expended.."
14513,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(a) (a) Definitions In this section: (1) (1) Eligible entity The term eligible entity means— (A) (A) a State; (B) (B) a unit of local government; (C) (C) a public corporation established by a unit of local government to provide water service; (D) (D) a nonprofit corporation, public trust, or cooperative association that owns or operates a public water system; (E) (E) an Indian Tribe that owns or operates a public water system; (F) (F) a nonprofit organization that provides technical assistance to public water systems; and (G) (G) a Tribal consortium. (2) (2) Operational sustainability The term operational sustainability means the ability to improve the operation of a small system through the identification and prevention of potable water loss due to leaks, breaks, and other metering or infrastructure failures. (3) (3) Program The term program means the grant program established under subsection (b). (4) (4) Small system The term small system , for the purposes of this section, means a public water system that— (A) (A) serves fewer than 10,000 people; and (B) (B) is owned or operated by— (i) (i) a unit of local government; (ii) (ii) a public corporation; (iii) (iii) a nonprofit corporation; (iv) (iv) a public trust; (v) (v) a cooperative association; or (vi) (vi) an Indian Tribe.."
14514,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(1) (1) Eligible entity The term eligible entity means— (A) (A) a State; (B) (B) a unit of local government; (C) (C) a public corporation established by a unit of local government to provide water service; (D) (D) a nonprofit corporation, public trust, or cooperative association that owns or operates a public water system; (E) (E) an Indian Tribe that owns or operates a public water system; (F) (F) a nonprofit organization that provides technical assistance to public water systems; and (G) (G) a Tribal consortium.."
14515,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(A) (A) a State;.
14516,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(B) (B) a unit of local government;.
14517,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(C) (C) a public corporation established by a unit of local government to provide water service;.
14518,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(D) (D) a nonprofit corporation, public trust, or cooperative association that owns or operates a public water system;."
14519,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(E) (E) an Indian Tribe that owns or operates a public water system;.
14520,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(F) (F) a nonprofit organization that provides technical assistance to public water systems; and.
14521,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(G) (G) a Tribal consortium..
14522,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(2) (2) Operational sustainability The term operational sustainability means the ability to improve the operation of a small system through the identification and prevention of potable water loss due to leaks, breaks, and other metering or infrastructure failures.."
14523,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(3) (3) Program The term program means the grant program established under subsection (b)..
14524,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(4) (4) Small system The term small system , for the purposes of this section, means a public water system that— (A) (A) serves fewer than 10,000 people; and (B) (B) is owned or operated by— (i) (i) a unit of local government; (ii) (ii) a public corporation; (iii) (iii) a nonprofit corporation; (iv) (iv) a public trust; (v) (v) a cooperative association; or (vi) (vi) an Indian Tribe.."
14525,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(A) (A) serves fewer than 10,000 people; and."
14526,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(B) (B) is owned or operated by— (i) (i) a unit of local government; (ii) (ii) a public corporation; (iii) (iii) a nonprofit corporation; (iv) (iv) a public trust; (v) (v) a cooperative association; or (vi) (vi) an Indian Tribe..
14527,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(i) (i) a unit of local government;.
14528,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(ii) (ii) a public corporation;.
14529,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(iii) (iii) a nonprofit corporation;.
14530,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(iv) (iv) a public trust;.
14531,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(v) (v) a cooperative association; or.
14532,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(vi) (vi) an Indian Tribe..
14533,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(b) (b) Establishment Subject to the availability of appropriations, the Administrator shall establish a program to award grants to eligible entities for the purpose of improving the operational sustainability of 1 or more small systems.."
14534,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(c) (c) Applications To be eligible to receive a grant under the program, an eligible entity shall submit to the Administrator an application at such time, in such manner, and containing such information as the Administrator may require, including— (1) (1) a proposal of the project to be carried out using grant funds under the program; (2) (2) documentation provided by the eligible entity describing the deficiencies or suspected deficiencies in operational sustainability of 1 or more small systems that are to be addressed through the proposed project; (3) (3) a description of how the proposed project will improve the operational sustainability of 1 or more small systems; (4) (4) a description of how the improvements described in paragraph (3) will be maintained beyond the life of the proposed project, including a plan to maintain and update any asset data collected as a result of the proposed project; and (5) (5) any additional information the Administrator may require.."
14535,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(1) (1) a proposal of the project to be carried out using grant funds under the program;.
14536,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(2) (2) documentation provided by the eligible entity describing the deficiencies or suspected deficiencies in operational sustainability of 1 or more small systems that are to be addressed through the proposed project;.
14537,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(3) (3) a description of how the proposed project will improve the operational sustainability of 1 or more small systems;.
14538,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(4) (4) a description of how the improvements described in paragraph (3) will be maintained beyond the life of the proposed project, including a plan to maintain and update any asset data collected as a result of the proposed project; and."
14539,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,(5) (5) any additional information the Administrator may require..
14540,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(d) (d) Additional required information Before the award of funds for a grant under the program to a grant recipient, the grant recipient shall submit to the Administrator— (1) (1) if the grant recipient is located in a State that has established a State drinking water treatment revolving loan fund under section 1452, a copy of a written agreement between the grant recipient and the State in which the grant recipient agrees to provide a copy of any data collected under the proposed project to the State agency administering the State drinking water treatment revolving loan fund (or a designee); or (2) (2) if the grant recipient is located in an area other than a State that has established a State drinking water treatment revolving loan fund under section 1452, a copy of a written agreement between the grant recipient and the Administrator in which the eligible entity agrees to provide a copy of any data collected under the proposed project to the Administrator (or a designee).."
14541,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(1) (1) if the grant recipient is located in a State that has established a State drinking water treatment revolving loan fund under section 1452, a copy of a written agreement between the grant recipient and the State in which the grant recipient agrees to provide a copy of any data collected under the proposed project to the State agency administering the State drinking water treatment revolving loan fund (or a designee); or."
14542,E,Drinking water and wastewater infrastructure,I,Drinking water,,,1459E.,Operational sustainability of small public water systems,"(2) (2) if the grant recipient is located in an area other than a State that has established a State drinking water treatment revolving loan fund under section 1452, a copy of a written agreement between the grant recipient and the Administrator in which the eligible entity agrees to provide a copy of any data collected under the proposed project to the Administrator (or a designee).."
